age_bracket,gender_nonnumeric,category,amount,fraud,gender,beauty,fashion,food,health,home,hotels,leisure,other,restaurants,sports,tech,transport,travel
2,M,transport,38.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,24.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,14.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,46.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,20.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,12.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,1.32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,21.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,45.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,22.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U,E,transport,19.76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,45.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,fashion,37.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,F,transport,21.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,40.06,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,food,69.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,M,transport,38.11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,89.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,11.14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,food,21.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,45.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,health,221.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,M,transport,23.83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,restaurants,58.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,F,transport,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,14.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,28.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,28.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,38.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,48.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,36.41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,39.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,35.06,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,16.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,33.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,39.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,5.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,21.02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,11.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,11.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,10.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,29.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,43.98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,16.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,147.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,F,transport,27.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,5.45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,54.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,31.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,41.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,23.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,11.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,53.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,8.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,15.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,92.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,11.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,21.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,16.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,32.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,42.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,74.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,34.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,52.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,11.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,fashion,62.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,M,transport,3.04,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,tech,74.55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,M,transport,33.59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,30.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,10.32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,21.44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,28.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,19.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,11.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,22.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,55.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,24.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,37.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,24.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,15.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,37.74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,14.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,59.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,food,22.63,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,F,transport,38.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,16.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,12.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,25.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,9.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,61.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,restaurants,80.21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,F,transport,60.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,2.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,47.76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,41.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,12.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,sports,205.45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5,M,transport,29.47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,25.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,27.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,17.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,48.06,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,sports,131.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,F,food,46.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,M,transport,36.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,8.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,9.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,beauty,57.83,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,F,transport,31.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,39.46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,67.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,26.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,60.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,health,184.94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,M,transport,2.73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,61.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,15.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,52.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,beauty,153.21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,F,transport,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,52.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,tech,151.37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,F,transport,37.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,42.67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,37.81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,16.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,32.76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,21.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,M,transport,14.02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,44.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,11.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,32.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,16.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,28.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,fashion,48.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,M,transport,29.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,57.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,7.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,restaurants,24.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,F,transport,30.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,food,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,M,transport,35.85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,101.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,food,33.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,M,transport,8.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,61.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,35.87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,35.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,42.85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,29.64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,sports,203.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,F,transport,13.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,70.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,tech,53.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,U,food,62.77,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,59.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,29.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,12.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,55.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,36.68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,15.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,beauty,90.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,M,transport,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,40.46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,24.06,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,restaurants,11.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,F,hotels,114.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,F,transport,42.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,health,184.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,M,transport,18.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,29.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,beauty,80.54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,F,transport,66.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,43.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,fashion,53.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,M,transport,9.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,17.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,39.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,health,203.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,M,transport,3.06,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,31.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,7.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,113.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,24.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,23.64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,36.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,71.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,33.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,48.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,7.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,food,11.38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,26.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,18.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,36.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,39.73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,40.58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,30.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,18.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,2.68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,3.96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,beauty,92.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,F,transport,22.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,10.37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,23.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,28.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,F,transport,33.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,81.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,61.58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,39.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,fashion,182.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,F,transport,15.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,80.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,38.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,4.26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,health,125.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,F,transport,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,26.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,37.07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,31.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,66.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,31.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,8.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,tech,213.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,F,transport,35.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,12.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,beauty,1.46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,F,transport,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,21.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,restaurants,49.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,F,beauty,138.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,M,transport,34.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,sports,118.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,M,transport,17.65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,14.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,25.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,26.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,42.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,fashion,23.61,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,F,transport,37.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,12.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,5.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,24.83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,14.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,42.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,19.87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,45.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,27.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,51.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,14.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,56.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,34.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,14.83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,food,37.05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,10.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,0.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,8.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,19.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,tech,48.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,F,food,41.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,F,transport,24.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,52.76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,42.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,30.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,1.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,44.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,51.28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,48.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,22.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,health,194.79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,F,transport,42.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,56.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,82.09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,fashion,62.64,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,21.49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,F,transport,26.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,15.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,55.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,53.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,33.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,40.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,home,26.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,F,transport,9.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,28.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,restaurants,37.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
